document	label
수업을 떠나서 교수님이 진짜 좋은 분이시라고 느낌... 조별토론이 종종 있지만 그냥 의견 나누는 거고 부담스럽진 않음 중간은 객관식 기말은 에세이로 시험 치름 수업도 부담스럽지 않아서 추천	21211
왜 교수님께서 갓신형이라고 불리는지 수업을 들으면서 느꼈습니다 현성서 과목이 이렇게 재미있을 수도 있구나라고 생각했어요.... 교수님! 혹시 보고 계시다면 교수님 수업 재밌으니까 걱정하지 마셔유 ㅜㅜ	22211
현대인과 성서 과목을 들었는데,, 교수님이 굉장히 객관적인 위치에서 수업을 하셔서 편파적이란 느낌 없이 깔끔하고 유익한 수업이었음. 교수님이 아시는게 굉장히 많아서 인생에서 꼭 얼아야 할 지식들을 많이 알려주심!! 진짜 내 인생 최고의 교수님이라 자부할 수 있음	22211
처음엔 과목자체에 기대없이 교필이라 수강했던 과목인데 교수님이 너무 좋으셔서 잘 수강할 수 있었음 학생들에게 존칭도 쓰시면서 존중많이해주시고 사람으로서의 교수님이 너무 좋으심 중간기말 둘다 시험보기전 마지막 수업때  어디서 나올지 대략 찝어주시나 평소에 필기해놔야 좋은점수받을수 있음	22211
강의를 떠나 교수님이 정말... 인격적으로 된 분이시다. 갓 대학 입학한 새내기들에게 무려 '~씨'라는 존칭까지 써가며 학생들 존중해주시고, 수업도 기독교라는 종교를 강요하지 않는 선에서 최대한 유머와 위트있게 알려주신다. 매 수업시간마다 조별로 주어진 질문에 의견나누고 앉은자리에서 서서 발표하고 강의 후 주어진 기간동안 조 안에서 나온 의견 추합한 파일 하나 업로드하는 과제있음. PPT에 빈칸을 채워가는 식으로 공부하고, 초반에는 고등핟교 윤리와 사상에 나오는 철학적 담론으로 시작해서 후반부가면 기독교 정신에 대해 배운다.  시험은 중간, 기말 두번으로 중간은 객관형 한 20문제 단답형 한 5문제였고, 기말은 객관형 10문제정도였나? 에 서술형 하나 있었고 미리 논문 찾아오라고 해주셨다. 시험 일주일전에 가이드라인을 올려주시기 때문에 공부 안하면 성적 당연히 안나온다. 중간에 30점 만점 이었던 시험에서 27~30점이 무려 6~8명이었던 기억(직접 교수님께 여쭤봤었는데 정확한 명수는 기억이 안남)이 있다. 중간 26, 기말 성적도 대략 그 정도였던 것 같고 적당히 하루 전 벼락치기 하고 A0 받았으니, 이 강의 듣는 분들 화이팅입니다	22211
외쳐 갓신형 ! 교수님 이전에 인간다우신 모습을 존경하게 됨. 지식 뿐 아니라 사고 방식이 배울점이 많다고 생각. 수업시간에 그룹토론으로 해서 조별모임은 따로 없었고 수업이 인생이야기 흘러가며 듣는 것 같았음 현성서는 닥 성신형 교수님.	22211
기독교 수업임에도 불구하고 기독교적인 면을 지양하고 철학이나 성서 등 대학생이라면 한번쯤 접해볼만한 인문학 수업 같은 느낌이어서 인상적이었음. 교수님께서도 자기 주관 확고하시고 강제적으로 기독교에 대해서만 언급하지 않으셔서 교수님 잘만났단 느낌이 드는 수업이었음.수업 시작 전 종종 동영상을 본 뒤 그룹토론을 진행하는 경우가 있는데 4-6명 정도 자유롭게 토론하는 방식이라 부담스러울 수 있지만 크게 부담 가질 필요는 없다고 생각함. 그리고, 조원 중 한명은 토론 내용을 요약해서 스마트캠퍼스에 올려야하는데 이게 유일한 과제라고 봄. 시험은 중간, 기말 두 번 보는데 둘 다 예상문제 뽑아주시니까 그것만 공부하셔도 만점받아요!! 그리고, 중간고사는 한자 해석하라는거 나오니까 그것도 같이 보셔야됨. (한자 어구는 교수님이 알려주심)마지막으로, 기말고사는 객관식 + 논술형인데 논술형은 3문제를 알려주시면 거기서 1문제 내시는 방식으로 진행됨. 자료찾는게 좀 어려울수는 있으니 최대한 열심히 준비하기를 바람	21211

진짜 이번학기에 들었던 수업 중 단연 최고의 교수님이시라고 말할 수 있음. 현성서의 타교수님들에 비해 종교적인 색채가 강하지 않은 것 같음. 철학을 중점적으로 배우고 거기에 살짝 얹어서 기독교에 대해 배우는 느낌? 학생들의 생각, 발언 하나하나를 존중해주시고 정말 이 교수님께 계속 수업받고 싶을정도로 좋음. 정말	22221
교수님이 굉장히 마음이 따뜻하고 수업에 열정적으로 임하심최대한 중립적으로 성서 내용 설명하심시험 앵간 보면 b는 나옴	22221
교수님 정말 좋으십니다. 종교강요 전혀 없으시고 학생들 이름하고 얼굴 봐 주시고 칭찬과 격려도 자주 해 주십니다. 시험 역시 나온다고 말씀해주신 부분에서만 나오고 시험 때 요약정리도 올려주십니다. 출석도 융통성있게 처리해주시고 학점도 잘 나옵니다	22121
교수님께서 정말 인간적으로 좋으신 분입니다ㅎㅎ수업은 교양 수업이라고 생각하면 편하고 발제나 독후감 작성도  어렵지 않습니다.	22221
교수님 정말 착하시고 학점 잘채워주세요중간고사 기말고사는 피피티에서 나온 내용가지고 주관식 3문제 내시고 과제는 발표 한번 독후감 한번이라 진짜 무리없이 점수 잘 받을 수 있어요	11221
교수님 그냥 사람자체가 좋으심학생을 존중하고 배려하는게 느껴짐시험도 쉽고 발표도 편하게 하면됨현성서 자체는  짜증나지만 교수님때문에 참음	22221
교수님 정말 좋으심. 6월달 빼고 수업 거의 30분정도만 한 듯. 잠언 독후감 과제랑 개인 발제 과제가 있지만 하나도 안 어려움. 기한만 잘 지키시길. 교수님 학생들 이름 거의 다 외우셔서 맨날 자면 수업태도 깎임. 중간은 단답형 5문제이고 기말은 논술형 한문제임. 시험 전에 올려주시는 프린트만 달달달달 보면 점수 잘 나옴.	11221
우선 교수님이 되게 착하십니다 학생들 배려 많이 해주셔요 ㅠㅠㅠㅠ이름이랑 얼굴 다 외우시는 편이고 프리하신 편이에요 잡고 이러는거 없으시고 수업도 거의 매번 20분씩 일찍 끝내주십니다 시험은 수업때 보여주시는 피피티랑 스캠에 올려주시는 자료 공부하면 됩니당 다른 현성서는 조별토론같은거 되게 많은데 조별활동없고 과제도 독후감 쓰는거 하나랑 발표 짧은 분량으로 한번만 하면 됩니다 수업도 종교강요 이런거 없이 역사 수업 듣는 것처럼 잘 가르쳐주셔요 ㅠㅠㅠ교수님 진짜 좋으십니다	11221
이틀 중 하루는 개인발표 하루는 교수님 수업으로 진행됨 / 과제는 거의 없고 개인 발표 한번만 준비하면 됨 / 팀플 없음 /중간고사는 단답식 5문제나오고 기말고사는 서술형 한문제 나옴 / 수업안들어도 혼자공부하면 할 수있음	11222
출결 만점에 발표도 다 외워서 하고 에세이도 형식 지켜서 썼는데 대체 왜 B-임.... 진짜 이유가 궁금해서 메일보냈는데 아예 읽지도 않으시고... 점수 나오기 전에 "제발 이의신청 하지 마세요. 내가 정말 고민하고 준 점수니까 정말 웬만하면 하지 마세요. 이건 명백한 채점 오류다, 하는 게 아니면 하지 마세요." 하시더니.. 밑에 사람들은 대체 뭐가 좋다는건지 모르겠다 수업 시간 내내 엄청 예민하시고 날 서 계심	22200

시험대신 전체 다 시행하는 에세이 두번으로 점수매기시는데 누가 복은임 교수님 깐깐하다그랬냐ㅡㅡ 교수님 말도 잘 통하시고 우리가 넘 못알아듣는다 싶으면 몇 번이고 한국어로도 친절하게 설명 잘해주신다 그리고 수업도 일찍끝내주시고 성적도 잘주심 개꿀인정? 어 인정 사랑해요	11212
개씹욕나오는 교수&과목의 콜라보.  매시간마다 활동지를 인쇄해와야함. 더불어 그 여러 장의 활동지를 사진찍어서 ppt에 올려서 과제제출하고 그 ppt를 인쇄해서 또한번 직접 제출해야하는 굉장히 비효율적이고 이해할수없는 개짓거리를 요구함. 중간기말은 없지만 과제량으로보면 최소5학점과목. 교수 너무 혐오스럽다..	01222
시험이 어려움플젝은 혼자 해도 커버 가능시험 난이도가 개헬이라 보통 플젝에서 결정난다고 보면 됨안될거 같은 부분은 과감히 버리고 확실하게 되는 부분에 집중하는게 플젝 점수에 도움이 됨	20222
난 정말 별로였다.. 진짜로 너무 별로였다..강의가 이리갔다 저리갔다해서 집중하기 어려웠고교수님이 감정적인 모습도 많이 보인다.시험문제도 지나치게어렵다. 변별의 수준을 넘어섰다.내 주변사람들 의견 많이 들어봐도 호불호가 극명하게 갈리는 강의인것같다	20202
확실히 프로그래밍을 배운다는 느낌을 확 받는 과목이다.한 학기 중에 팀프로젝트가 차지하는 비율이 상당하다왠만해서는 바로바로 프로젝트를 끝내기힘들어 한달전부터 기말시험 직전까지붙들고 있는 학우들도 많다. 시험은 기말범위부터는 매우 난이도가 어려운 문제가 많지만교수님도 어느부분이 어려운지 다 알고계시기 때문에 그 부분에서 어려워하면 다시설명해주시기도 하고 많이 친절하시다. 기말에 족보때문에 말이 많은데 그 또한정답비율이 매우 높은 문제는 배점을 줄이고 정답비율이 낮은 문제의 배점을 늘려어느정도 족보때문에 터진 시험을 약간이라도 극복시켰다	20222
교수님이 수업에 대한 애정이 없는  것 같습니다 그냥 애들이 관심 있던 뭘 하던 수업 진행하시는데	22202
학생들과 수업에 애정이 없으셔서 수업보다는 그냥 알려주는 진행만 함  시험은 진짜 쉬워서 변별력 없고 실수하면 성적 망함. 보충이나 수업진도 같은거는 다 교수님 마음이라 학생들 배려 안해주심 . 시험 범위는 적어서 공부만 열심히 하면 됨	20202
첨엔 직접 부르시다가 나중엔 그냥 종이 나눠주셔서 이름적으면 됨 .수업은 올려주신 피피티 읽기만 하심  과제한번 5장정도  있음 중간없고 기말은 시험에 나올 것 대략 알려주심  교양치고는 부당적고 괜찮은 편	21122
일단 출석체크는 초반에는 직접 호명,  2~3 주 후에는 교수님께서 나눠주신 종이에 본인 학번, 과, 이름 적는 형식으로 바뀜. 이따금 종이를 안 주셔서 출첵 안 하실 때도 있음. 수업 내용이 어렵지는 않으나, 말씀 해주시고 싶으신 정보가 방대해 수업 외적인 내용이 굉장히 많음. 그러다 보니 실라버스 보다 진도가 느리고 결국 3~4 단원 정도 줄어듦. 교재는 따로 사는 것이 아니라 스마트 캠퍼스에 올려주시는 파일을 프린트 해오는 것. 과제는 두 개정도 레포트였음. 평이한 난이도. 다만, 교수님께서도 수업 내용이 약간 중구난방이고 방대한 부분인 것을 알고 계셔서 시험 문제를 미리 가르쳐 주심. 부담이 적음. 나름 추천함.	21122
강의는 전반적인 중국관련 교양지식을 다 설명해주시기  때문에 포괄적인 지식을 많이 얻을 수 있는 수업이다. 출석은 종이를 매번 돌리셔서 직접 학번과 이름을 적게 하시는 방식으로 출결 체크를 하시고, 시험은 기말1번 서술형으로 출제하시는데 미리 예상 문제를 알려주시기때문에 준비하는데 부담은 없다. 중간 고사는 없이 대체 레포트 과제를 내주신다. 전체적으로 교양 수업으로 듣기에는 부담없었고 다양한 지식을 얻을 수 있었기에 좋았다.	21122
과제는 많았지만 딱히 부담은 없었고 고학번들이 많있으나 성적은 생각보다 잘 나왔다.	02222
과제 존나많아요 진짜. 그냥 온오프 안하고 두번하고만다	02222
교수님 좋으신분이긴한데  좀 헐랭(?)해서 의도치않게 학생들 번거롭게하는게 있음 일단 매주 스캠에서 하는숙제있고 다음 학기부터는 매주 복습용테스트도볼거랬음 시험형식은 리스닝에서 15개정도, 리딩 45개(객관식주관식)정도? 내신공부하듯이 지문내용 다알고가는게편함 문법문제는 안내심시험하나당 lesson a에서 5지문, lessonb 5지문, 외부지문 1개 총 11개지문공부해야함 적은양은아닌데 그렇다고 아랫분이 말한것처럼 아주못할건아님전공시험양이 이정도면개꿀이지ㅋㅋㅋ	02222
이런 개같은 교양처음봤음. 난이도 낮은것이 다임. 나살면서 교양과목  학업량이 전공보다 2배많은거 처음임. 기말고사 시험범위가  5단원+2단원임. 어이털림. 진짜 개빡침. 그어렵다던 자동제어 보다 공부량이 더많음	20222
